#{"t_start": 1744592436.020156, "env_id": "None"}
r,l,t
-90.854979,200,1063.652694
-94.713626,200,1063.972379
-94.739976,200,1064.313156
-99.422485,200,1064.623202
-89.408531,200,1064.957886
-93.114672,200,1065.278262
-86.64902,200,1065.611869
-78.441462,200,1065.913584
-72.520566,200,1066.227278
-95.767961,200,1066.536812
-94.219713,200,1066.863808
-93.629257,200,1067.182374
-77.073777,200,1067.49808
-84.58393,200,1067.811317
-92.601565,200,1068.130405
-88.667188,200,1068.439176
-89.521895,200,1068.742504
-86.413645,200,1069.03649
-69.455323,200,1069.350956
-81.498557,200,1069.646335
-77.984162,200,1069.963673
-90.477105,200,1070.253117
-87.015523,200,1070.582801
-80.604558,200,1070.899499
-86.758445,200,1071.196597
-88.372557,200,1071.485047
-76.539175,200,1071.796617
-73.508018,200,1072.089203
-93.347114,200,1072.391668
-88.850249,200,1072.679378
-89.705733,200,1073.010742
-93.382344,200,1073.322325
-91.294161,200,1073.635524
-86.148928,200,1073.961147
-68.230121,200,1074.27764
-76.6463,200,1074.591647
-77.592258,200,1074.897369
-76.432076,200,1075.186944
-81.436604,200,1075.574026
-79.19045,200,1075.863767
-83.762291,200,1076.169873
-89.175803,200,1076.49352
-89.950473,200,1076.818619
-88.433959,200,1077.127062
-91.908836,200,1077.442199
-90.007405,200,1077.744931
-89.967002,200,1078.071369
-87.679622,200,1078.383362
-76.893798,200,1078.745677
-75.773166,200,1079.051347
-90.875101,200,1079.3631
-85.948404,200,1079.661834
-96.022432,200,1079.967005
-90.350186,200,1080.288893
-87.05653,200,1080.591233
-74.614529,200,1080.878123
-90.238402,200,1081.180428
-89.827782,200,1081.48222
-67.961879,200,1081.797032
-79.124066,200,1082.079623
-85.429783,200,1082.364741
-82.854052,200,1082.651566
-70.113743,200,1082.990274
-84.930281,200,1083.283787
-72.436219,200,1083.586153
-93.472694,200,1083.865406
-85.575593,200,1084.193269
-79.109675,200,1084.522144
-74.842231,200,1084.861245
-86.544792,200,1085.189071
-99.631075,200,1085.534649
-88.239151,200,1085.884156
-87.853699,200,1086.277747
-95.569697,200,1086.588189
-95.130154,200,1086.910723
-76.829549,200,1087.203043
-93.696556,200,1087.528551
-94.512297,200,1087.842333
-98.577791,200,1088.168041
-98.698488,200,1088.477123
-92.26667,200,1088.792992
-75.904514,200,1089.120307
-76.811728,200,1089.445567
-79.42035,200,1089.736314
-82.847799,200,1090.040169
-85.336237,200,1090.352693
-91.841188,200,1090.676342
-76.964429,200,1090.975653
-86.749486,200,1091.290992
-81.563168,200,1091.588229
-86.311773,200,1091.895086
-78.498225,200,1092.189276
-80.68751,200,1092.512024
-94.412397,200,1092.829532
-89.573328,200,1093.158212
-74.185376,200,1093.459265
-79.960101,200,1093.77193
-94.957074,200,1094.07471
-87.297798,200,1094.396694
-99.282631,200,1094.727769
-69.585509,200,1095.038504
-89.420566,200,1095.349905
-85.919921,200,1095.681747
-87.930467,200,1095.981543
-66.281447,200,1096.283055
-87.577461,200,1096.590722
-92.120238,200,1096.896717
-71.820738,200,1097.186631
-100.271501,200,1097.474357
-89.853087,200,1097.762291
-99.157195,200,1098.115733
-92.513534,200,1098.50228
-95.672071,200,1098.868276
-86.968623,200,1099.14926
-92.141367,200,1099.436613
-86.055821,200,1099.772886
-83.942577,200,1100.053167
-86.015866,200,1100.325268
-88.422866,200,1100.702356
-81.824223,200,1101.000573
-93.610821,200,1101.310091
-70.40347,200,1101.648374
-79.892812,200,1102.113289
-88.177068,200,1102.432776
-88.138565,200,1102.758335
-91.720376,200,1103.087601
-84.516844,200,1103.433683
-89.428688,200,1103.752433
-75.086157,200,1104.096716
-87.644922,200,1104.416879
-78.989969,200,1104.74858
-72.006927,200,1105.075807
-94.337574,200,1105.411607
-89.18591,200,1105.749501
-79.803368,200,1106.083358
-84.046231,200,1106.394936
-69.797505,200,1106.702615
-91.281903,200,1107.100469
-88.594896,200,1107.430693
-84.075946,200,1107.736193
-83.891713,200,1108.048427
-90.9472,200,1108.349688
-80.855882,200,1108.75122
-91.377347,200,1109.13086
-86.6706,200,1109.507105
-89.793817,200,1109.882026
-88.105474,200,1110.191197
-91.458215,200,1110.470259
-93.689506,200,1110.767633
-89.923125,200,1111.054272
-88.66646,200,1111.426518
-83.064385,200,1111.796499
-75.956746,200,1112.170403
-89.389282,200,1112.534614
-88.345975,200,1112.915452
-88.672588,200,1113.277894
-75.64477,200,1113.671927
-90.613654,200,1114.029622
-90.673182,200,1114.394083
-90.064329,200,1114.779084
-90.00644,200,1115.161736
-83.843111,200,1115.531315
-73.052785,200,1115.914013
-87.289347,200,1116.278366
-84.252653,200,1116.652829
-90.471251,200,1117.018944
-81.821994,200,1117.412193
-78.382083,200,1117.795116
-75.767312,200,1118.183837
-97.110409,200,1118.619786
-93.909371,200,1119.042062
-88.488321,200,1119.338784
-95.425009,200,1119.646757
-84.492818,200,1119.94553
-93.791907,200,1120.255558
-88.303163,200,1120.54209
-84.476485,200,1120.859793
-80.742728,200,1121.16125
-82.22053,200,1121.472475
-92.158043,200,1121.873084
-72.225138,200,1122.255158
-82.335062,200,1122.657654
-86.394897,200,1123.113576
-78.966559,200,1123.574891
-83.235589,200,1124.485726
-88.956956,200,1125.332708
-92.015768,200,1126.095304
-68.11901,200,1126.540877
-95.095573,200,1127.11288
-83.406011,200,1127.510526
-88.159058,200,1128.222643
-90.170226,200,1128.997603
-93.168884,200,1129.594749
-87.654078,200,1130.05777
-102.956795,200,1130.354589
-92.994519,200,1130.667217
-95.696751,200,1130.968837
-86.703193,200,1131.245845
-94.188104,200,1131.544432
-96.473734,200,1131.820635
-84.117797,200,1132.113037
-77.758133,200,1132.392742
-103.495225,200,1132.718141
-96.1543,200,1133.014644
-91.688159,200,1133.299285
-101.41003,200,1133.578189
-98.769034,200,1133.860698
-99.783436,200,1134.133207
-93.559038,200,1134.415549
-83.414154,200,1134.753286
-83.005225,200,1135.03837
-94.600396,200,1135.369571
-102.551853,200,1135.641865
-82.675615,200,1135.923886
-95.800661,200,1136.200649
-90.788869,200,1136.47225
-85.16314,200,1136.758901
-80.525267,200,1137.042883
-82.281929,200,1137.330816
-89.111017,200,1137.609512
-79.611732,200,1137.899643
-83.658625,200,1138.209562
-82.115203,200,1138.495866
-79.179575,200,1138.957635
-82.989772,200,1139.408911
-92.783659,200,1139.687323
-91.224143,200,1139.982992
-88.022619,200,1140.265397
-77.240951,200,1140.562806
-90.591716,200,1140.842626
-85.362738,200,1141.160029
-83.125397,200,1141.46744
-78.442401,200,1141.791146
-96.928034,200,1142.091167
-95.272792,200,1142.384541
-86.271163,200,1142.674592
-92.794957,200,1142.992748
-95.603768,200,1143.285049
-96.052576,200,1143.573453
-97.827494,200,1143.856142
-94.870583,200,1144.147793
-98.256449,200,1144.426157
-97.890043,200,1144.741858
-91.28127,200,1145.08574
-92.270391,200,1145.400217
-89.871884,200,1145.714652
-101.941723,200,1146.041597
-92.649633,200,1146.36733
-100.683314,200,1146.702399
-97.869622,200,1147.064854
-89.509989,200,1147.512991
-108.48506,200,1148.018955
-93.139152,200,1148.352945
-97.331401,200,1148.694574
-97.637757,200,1149.02602
-78.204003,200,1149.333211
-92.151094,200,1149.696865
-76.685605,200,1149.994726
-98.516239,200,1150.352072
-96.0449,200,1150.674036
-92.799378,200,1150.986991
-86.917218,200,1151.305257
-87.572132,200,1151.634249
-94.240638,200,1151.944216
-90.478678,200,1152.30359
-98.092941,200,1152.652535
-93.579368,200,1152.974899
-93.739459,200,1153.276166
-95.725524,200,1153.558252
-98.84583,200,1153.846333
-90.005403,200,1154.128335
-102.674891,200,1154.410323
-95.68618,200,1154.705416
-95.415121,200,1154.971036
-92.363744,200,1155.242695
-94.654567,200,1155.504714
-87.549483,200,1155.786394
-89.951959,200,1156.053869
-54.035339,200,1156.339403
-78.258409,200,1156.623462
-84.77788,200,1156.90543
-88.018619,200,1157.227051
-89.74227,200,1157.516667
-82.441646,200,1157.79977
-94.181101,200,1158.079748
-91.312335,200,1158.352373
-86.028863,200,1158.665957
-84.537341,200,1158.961524
-94.234067,200,1159.256903
-87.439938,200,1159.555336
-92.554869,200,1159.839502
-82.876845,200,1160.135781
-78.63001,200,1160.431078
-87.574498,200,1160.709764
-96.627934,200,1160.997574
-96.2547,200,1161.26854
-97.493981,200,1161.553692
-95.133293,200,1161.824347
-97.118261,200,1162.110626
-89.017402,200,1162.417319
-96.523524,200,1162.696104
-81.875317,200,1162.977191
-89.586991,200,1163.263086
-86.430172,200,1163.54788
-104.340016,200,1163.832652
-95.332876,200,1164.116875
-104.150237,200,1164.409021
-102.013853,200,1164.701332
-94.795916,200,1165.02396
-101.214023,200,1165.308898
-84.929803,200,1165.64903
-97.340703,200,1165.975025
-95.155871,200,1166.309332
-88.77472,200,1166.618108
-103.907494,200,1166.930202
-96.710376,200,1167.235762
-89.062707,200,1167.555555
-97.37069,200,1167.866949
-93.271684,200,1168.20142
-102.636849,200,1168.50195
-88.978827,200,1168.807286
-99.060789,200,1169.11538
-97.584426,200,1169.430389
-94.465249,200,1169.753408
-82.641883,200,1170.07661
-97.289837,200,1170.425771
-90.877086,200,1170.744466
-88.071713,200,1171.052314
-95.329094,200,1171.426406
-99.657682,200,1171.795023
-90.095815,200,1172.185636
-85.589215,200,1172.556917
-99.466619,200,1172.934596
-88.913071,200,1173.317452
-91.596354,200,1173.636745
-99.460157,200,1173.947265
-91.245045,200,1174.277114
-98.991393,200,1174.611308
-96.336585,200,1174.926139
-90.772604,200,1175.231097
-103.491165,200,1175.574892
-92.592347,200,1175.894862
-110.581286,200,1176.198915
-101.118257,200,1176.500029
-98.134719,200,1176.812321
-109.803851,200,1177.130917
-103.930386,200,1177.446834
-95.145995,200,1177.754264
-101.835633,200,1178.068224
-104.352033,200,1178.369824
-100.129494,200,1178.678255
-103.073479,200,1178.981158
-99.735142,200,1179.283132
-88.679508,200,1179.605531
-94.15174,200,1179.928786
-97.967907,200,1180.247233
-95.905966,200,1180.570747
-96.681271,200,1180.944815
-92.772137,200,1181.268308
-90.281209,200,1181.601749
-99.331411,200,1181.921892
-98.010709,200,1182.249158
-104.991241,200,1182.580435
-103.541127,200,1182.88091
-87.191765,200,1183.200782
-92.411333,200,1183.483626
-96.435935,200,1183.780466
-92.017794,200,1184.068535
-94.49799,200,1184.376839
-89.474824,200,1184.684021
-99.895708,200,1185.00085
-93.592859,200,1185.312542
-95.131724,200,1185.629698
-93.483028,200,1185.942422
-96.837046,200,1186.262068
-103.68504,200,1186.578903
-95.286761,200,1186.900262
-108.805308,200,1187.21528
-96.412251,200,1187.554938
-95.493135,200,1187.875035
-101.971244,200,1188.200003
-96.921107,200,1188.514059
-107.256498,200,1188.848914
-91.37721,200,1189.168101
-100.484396,200,1189.475335
-91.059327,200,1189.775087
-101.824825,200,1190.078815
-96.669254,200,1190.365098
-96.614515,200,1190.650311
-95.541679,200,1190.937349
-94.682613,200,1191.233141
-100.881371,200,1191.515521
-88.172647,200,1191.808103
-92.64574,200,1192.086236
-95.325971,200,1192.375391
-102.032863,200,1192.647484
-94.225953,200,1193.008071
-93.375337,200,1193.299157
-96.928949,200,1193.57899
-96.677367,200,1193.851657
-89.351057,200,1194.175737
-92.745178,200,1194.455127
-92.892284,200,1194.742419
-89.024047,200,1195.022998
-86.350963,200,1195.334868
-88.021004,200,1195.681377
-95.08034,200,1195.993459
-85.766681,200,1196.267408
-98.061079,200,1196.555928
-99.430496,200,1196.836461
-96.644506,200,1197.144187
-101.114238,200,1197.447912
-105.056381,200,1197.789868
-102.90662,200,1198.111773
-107.86854,200,1198.424709
-113.460776,200,1198.731747
-92.133155,200,1199.054274
-103.084469,200,1199.357189
-108.214266,200,1199.757522
-109.845159,200,1200.179599
-101.074161,200,1200.524646
-103.371756,200,1200.865545
-96.350183,200,1201.213178
-103.964469,200,1201.545645
-102.405892,200,1201.890802
-107.60985,200,1202.22507
-105.187814,200,1202.571836
-105.741986,200,1202.923018
-99.090442,200,1203.269835
-102.720132,200,1203.613848
-101.332731,200,1203.969582
-98.666458,200,1204.312424
-99.797275,200,1204.65931
-101.517362,200,1205.002608
-101.20254,200,1205.349627
-103.663942,200,1205.676728
-101.369178,200,1206.018476
-105.192092,200,1206.360673
-108.056554,200,1206.698064
-100.323334,200,1207.03823
-100.599968,200,1207.387411
-101.353595,200,1207.703127
-105.674106,200,1208.030173
-103.73237,200,1208.350588
-96.382848,200,1208.666037
-100.482052,200,1209.069152
-94.313011,200,1209.418227
-103.019283,200,1209.771765
-94.812143,200,1210.128319
-94.664375,200,1210.473289
-101.457595,200,1210.816267
-96.168296,200,1211.135189
-108.497537,200,1211.463527
-95.528805,200,1211.779338
-105.515921,200,1212.091709
-96.968574,200,1212.399516
-109.701852,200,1212.70029
-93.779933,200,1212.991917
-110.182111,200,1213.290319
-103.365595,200,1213.581436
-100.402419,200,1213.884559
-111.789871,200,1214.181367
-115.613618,200,1214.489846
-119.956551,200,1214.777146
-109.497084,200,1215.064555
-102.748265,200,1215.357701
-101.67681,200,1215.654958
-109.722792,200,1215.945863
-110.953785,200,1216.228193
-109.651921,200,1216.503107
-125.731012,200,1216.7943
-103.263466,200,1217.082884
-112.011578,200,1217.371696
-114.668925,200,1217.659845
-117.347158,200,1217.950882
-116.431552,200,1218.246392
-114.153653,200,1218.546572
-107.163636,200,1218.828973
-119.14273,200,1219.117989
-106.324406,200,1219.403528
-123.199591,200,1219.693976
-118.678746,200,1219.976226
-110.153106,200,1220.275664
-112.323946,200,1220.562689
-132.819702,200,1220.853724
-118.263351,200,1221.143362
-110.447316,200,1221.442203
-116.536285,200,1221.739083
-112.711774,200,1222.073238
-103.340535,200,1222.357299
-108.640676,200,1222.77255
-109.29398,200,1223.171751
-112.011386,200,1223.597402
-108.862952,200,1224.342452
-97.027759,200,1225.339972
-107.775441,200,1226.582804
-105.058628,200,1227.30711
-109.240097,200,1227.800704
-122.659787,200,1228.23699
-126.421253,200,1228.57774
-117.486884,200,1228.905428
-119.645968,200,1229.220339
-112.12524,200,1229.545492
-115.977341,200,1229.866924
-103.436257,200,1230.172956
-119.292092,200,1230.471744
-110.52419,200,1230.78662
-111.725357,200,1231.083145
-126.595313,200,1231.385121
-111.181249,200,1231.727625
-110.842698,200,1232.038173
-118.118624,200,1232.342771
-113.780094,200,1232.653633
-114.551233,200,1233.000338
-110.165096,200,1233.319052
-118.137591,200,1233.625685
-100.700464,200,1233.936345
-122.149838,200,1234.234782
-118.207451,200,1234.560651
-118.663248,200,1234.880675
-122.113888,200,1235.199793
-104.475248,200,1235.516569
-120.227658,200,1235.846086
-112.116528,200,1236.166132
-109.005751,200,1236.48579
-109.301176,200,1236.799717
-105.825885,200,1237.126335
-102.806267,200,1237.410787
-108.922077,200,1237.70307
-103.786734,200,1237.992895
-119.541845,200,1238.280798
-104.841974,200,1238.566973
-116.119718,200,1238.845466
-106.123051,200,1239.12375
-103.210711,200,1239.410362
-109.541864,200,1239.698279
-101.570062,200,1239.99432
-116.761366,200,1240.31264
-118.549577,200,1240.613871
-121.278164,200,1240.89149
-134.479344,200,1241.180921
-112.224653,200,1241.46085
-123.548366,200,1241.758061
-110.185492,200,1242.042457
-111.900029,200,1242.337375
-111.567399,200,1242.623272
-105.331069,200,1242.921023
-116.952968,200,1243.208926
-114.52982,200,1243.506848
-130.86981,200,1243.7949
-107.266498,200,1244.097172
-112.120574,200,1244.508626
-104.559401,200,1244.821644
-100.25748,200,1245.122351
-107.259586,200,1245.430665
-103.886914,200,1245.726764
-95.717896,200,1246.03809
-115.430393,200,1246.339693
-109.482818,200,1246.650815
-113.082417,200,1246.944155
-118.617094,200,1247.248292
-104.242696,200,1247.545052
-125.750551,200,1247.853055
-112.882046,200,1248.150977
-106.313631,200,1248.450912
-123.309325,200,1248.743617
-100.314254,200,1249.053821
-107.992258,200,1249.347653
-121.766066,200,1249.650006
-112.098372,200,1249.938136
-107.699223,200,1250.237955
-119.43105,200,1250.608156
-117.766756,200,1251.001195
-113.029017,200,1251.391717
-122.016489,200,1251.801649
-126.183103,200,1252.193046
-128.459403,200,1252.589878
-107.165717,200,1252.983202
-113.837825,200,1253.291482
-114.199148,200,1253.585121
-125.424203,200,1253.951691
-117.400564,200,1254.256596
-111.608694,200,1254.594283
-110.04467,200,1254.93523
-122.287453,200,1255.241403
-109.623799,200,1255.584059
-105.833913,200,1255.913175
-126.142323,200,1256.232383
-108.299038,200,1256.530504
-99.59003,200,1256.827477
-95.09602,200,1257.126076
-106.384337,200,1257.422406
-104.656192,200,1257.725847
-109.978384,200,1258.015673
-113.839621,200,1258.321878
-99.108527,200,1258.622792
-96.375379,200,1258.927666
-106.81821,200,1259.229364
-113.405462,200,1259.540114
-101.202109,200,1259.94615
-117.194865,200,1260.329348
-111.828257,200,1260.618944
-118.096722,200,1260.926221
-98.427358,200,1261.225938
-102.938354,200,1261.526123
-123.950526,200,1261.81318
-127.710614,200,1262.113959
-113.429911,200,1262.409079
-137.91725,200,1262.710005
-127.894681,200,1263.086418
-136.910192,200,1263.468265
-111.669722,200,1263.845994
-147.298436,200,1264.225586
-115.143025,200,1264.605018
-157.731095,200,1264.980101
-140.959567,200,1265.348249
-142.65937,200,1265.722528
-126.272531,200,1266.096282
-129.663894,200,1266.473104
-139.223317,200,1266.841578
-150.308283,200,1267.215237
-136.548261,200,1267.584848
-139.23997,200,1267.960428
-145.924094,200,1268.322848
-139.198246,200,1268.707942
-133.102605,200,1269.071912
-137.63415,200,1269.427113
-130.642422,200,1269.763059
-136.764906,200,1270.097094
-158.162543,200,1270.425479
-111.425536,200,1270.74949
-136.579445,200,1271.071501
-121.902057,200,1271.398418
-121.614124,200,1271.720966
-118.293785,200,1272.031878
-108.392594,200,1272.326567
-107.388873,200,1272.629636
-100.319673,200,1272.929869
-108.524869,200,1273.257024
-111.848997,200,1273.606464
-109.708383,200,1273.934656
-110.54394,200,1274.258206
-100.819105,200,1274.57873
-110.943103,200,1274.886588
-101.898584,200,1275.201381
-112.922849,200,1275.510042
-109.349431,200,1275.830854
-104.13565,200,1276.141295
-115.584541,200,1276.457435
-102.508721,200,1276.774065
-108.724401,200,1277.091881
-98.744277,200,1277.406232
-110.436217,200,1277.734942
-105.228224,200,1278.044912
-117.185537,200,1278.372771
-107.456095,200,1278.699537
-116.408968,200,1279.011477
-119.71145,200,1279.31632
-129.504928,200,1279.631409
-103.930565,200,1279.936511
-114.090949,200,1280.252488
-107.380196,200,1280.559688
-111.870439,200,1280.870368
-107.957475,200,1281.177608
-125.564019,200,1281.490784
-111.637007,200,1281.828269
-111.16333,200,1282.143736
-125.227001,200,1282.452884
-110.428191,200,1282.785138
-114.479548,200,1283.095506
-114.349074,200,1283.419606
-103.931725,200,1283.765784
-112.435687,200,1284.081874
-120.714201,200,1284.381614
-121.055728,200,1284.698242
-113.701364,200,1284.995453
-120.545418,200,1285.299055
-127.615706,200,1285.593348
-118.291603,200,1285.906951
-114.946549,200,1286.219019
-119.920177,200,1286.52736
-102.642986,200,1286.833448
-120.730411,200,1287.151611
-108.445904,200,1287.460328
-106.475957,200,1287.775148
-102.822496,200,1288.082918
-103.148627,200,1288.404636
-120.161035,200,1288.751494
-112.122858,200,1289.080015
-121.920815,200,1289.414709
-112.991935,200,1289.737378
-106.883303,200,1290.058733
-110.311909,200,1290.375888
-122.436002,200,1290.685546
-111.343219,200,1291.014156
-114.113478,200,1291.32424
-114.242258,200,1291.639849
-105.517989,200,1291.951489
-101.738872,200,1292.271747
-100.737972,200,1292.571118
-105.385749,200,1292.883595
-106.938199,200,1293.1874
-115.841577,200,1293.507324
-101.901389,200,1293.795211
-100.357887,200,1294.105812
-101.362639,200,1294.409024
-121.246243,200,1294.719561
-105.614408,200,1295.020414
-95.199913,200,1295.329733
-107.904638,200,1295.624891
-98.354357,200,1295.935745
-105.665666,200,1296.240223
-108.26751,200,1296.554382
-103.620581,200,1296.864126
-99.455387,200,1297.272185
-107.310052,200,1297.583465
-107.746621,200,1297.910453
-103.246997,200,1298.224175
-107.574554,200,1298.551896
-100.613119,200,1298.877318
-107.562366,200,1299.224124
-108.253543,200,1299.562085
-100.255191,200,1299.909779
-115.214295,200,1300.217275
-104.67342,200,1300.541783
-111.465667,200,1300.846728
-99.95626,200,1301.153404
-95.019571,200,1301.452046
-101.549348,200,1301.765441
-97.345749,200,1302.095592
-105.267829,200,1302.436995
-104.141598,200,1302.76714
-98.190633,200,1303.11778
-108.075101,200,1303.677053
-93.759007,200,1304.215982
-96.795539,200,1304.935233
-93.67332,200,1305.55516
-103.176863,200,1306.055799
-110.746815,200,1306.708361
-100.816258,200,1307.289551
-101.173534,200,1307.674703
-114.729304,200,1307.994976
-98.683557,200,1308.30305
-106.143706,200,1308.601152
-109.652741,200,1308.908863
-99.063931,200,1309.204129
-100.982891,200,1309.503211
-103.805804,200,1309.799101
-103.445879,200,1310.096136
-112.299848,200,1310.421883
-103.498143,200,1310.727491
-105.28072,200,1311.011849
-98.320099,200,1311.300703
-103.403245,200,1311.598186
-98.015931,200,1311.93083
-98.999321,200,1312.216945
-100.594271,200,1312.514891
-106.010862,200,1312.805791
-98.833158,200,1313.104932
-98.21372,200,1313.40338
-103.804794,200,1313.712337
-101.139575,200,1314.012607
-97.171962,200,1314.314173
-102.770024,200,1314.609264
-111.581473,200,1314.906522
-96.111708,200,1315.200715
-102.69454,200,1315.503311
-106.16391,200,1315.794914
-104.873542,200,1316.145976
-101.222116,200,1316.438108
-92.805286,200,1316.739304
-104.616533,200,1317.035653
-101.288875,200,1317.339833
-96.761115,200,1317.638869
-95.504992,200,1317.948219
-105.673623,200,1318.249626
-103.924952,200,1318.564706
-89.853252,200,1318.869431
-107.134645,200,1319.185681
-95.337848,200,1319.488774
-106.218268,200,1319.794231
-104.551965,200,1320.278394
-93.914394,200,1320.641109
-94.498199,200,1320.948718
-106.530999,200,1321.254634
-97.305509,200,1321.563737
-95.225804,200,1321.879625
-100.340983,200,1322.174798
-109.555239,200,1322.527514
-91.189549,200,1322.855273
-97.588798,200,1323.176953
-105.007419,200,1323.483676
-105.176443,200,1323.791541
-97.587445,200,1324.094486
-95.133651,200,1324.412687
-94.736809,200,1324.712327
-90.02674,200,1325.02874
-101.204361,200,1325.323581
-102.258094,200,1325.639487
-102.55301,200,1325.944348
-94.001339,200,1326.256618
-102.737824,200,1326.560225
-98.132668,200,1326.879154
-94.700994,200,1327.176833
-106.672684,200,1327.478819
-105.931754,200,1327.803699
-92.499103,200,1328.12365
-98.165276,200,1328.449679
-106.545372,200,1328.843538
-101.09372,200,1329.18185
-100.767189,200,1329.530135
-89.322232,200,1329.869895
-98.167473,200,1330.225816
-106.652072,200,1330.575676
-92.217204,200,1330.927574
-94.670176,200,1331.270639
-93.856262,200,1331.596652
-102.937401,200,1331.929543
-93.351433,200,1332.267384
-95.785639,200,1332.581822
-101.841881,200,1332.912811
-100.137549,200,1333.243607
-93.476039,200,1333.585868
-105.316551,200,1333.902127
-93.918031,200,1334.237592
-98.461308,200,1334.563182
-93.456646,200,1334.922181
-89.684642,200,1335.240091
-95.163938,200,1335.557071
-86.4639,200,1335.922355
-86.869725,200,1336.295558
-93.893928,200,1336.594162
-76.762592,200,1336.919322
-91.659367,200,1337.225739
-76.120444,200,1337.546117
-89.688818,200,1337.86427
-87.792872,200,1338.179389
-92.502065,200,1338.464186
-81.837787,200,1338.796624
-70.660147,200,1339.076018
-70.250824,200,1339.396848
-90.41201,200,1339.686059
-88.34323,200,1339.985114
-81.785161,200,1340.275984
-79.800877,200,1340.567131
-90.808904,200,1340.861113
-95.004015,200,1341.15351
-94.289526,200,1341.430866
-108.777617,200,1341.724689
-76.192856,200,1342.005292
-82.875132,200,1342.308766
-103.573988,200,1342.577944
-96.613456,200,1342.860901
-98.337494,200,1343.128783
-92.685855,200,1343.411186
-108.546297,200,1343.68001
-110.04991,200,1343.953993
-106.578925,200,1344.22624
-102.647567,200,1344.512861
-85.509245,200,1344.793859
-110.406223,200,1345.103079
-103.456368,200,1345.379915
-95.749698,200,1345.672033
-84.427922,200,1345.950248
-102.497446,200,1346.234636
-95.875444,200,1346.513636
-92.399785,200,1346.802254
-86.941057,200,1347.137188
-96.814988,200,1347.501765
-110.329226,200,1347.848022
-87.876156,200,1348.203069
-98.409973,200,1348.527095
-90.0803,200,1348.909042
-99.268816,200,1349.264119
-96.890971,200,1349.631477
-92.836472,200,1349.992499
-76.03036,200,1350.365557
-98.736807,200,1350.72288
-107.279124,200,1351.043143
-92.044491,200,1351.371897
-101.493703,200,1351.737871
-106.129063,200,1352.114115
-92.839093,200,1352.432039
-22.629045,200,1352.771589
-108.503145,200,1353.080139
-76.737912,200,1353.410575
-99.520085,200,1353.724933
-95.326487,200,1354.029831
-93.09604,200,1354.341896
-70.792663,200,1354.690546
-80.324212,200,1355.022478
-105.904918,200,1355.32647
-71.222919,200,1355.674182
-104.625972,200,1355.976065
-99.018986,200,1356.30603
-108.807251,200,1356.622444
-107.108885,200,1356.939186
-98.113137,200,1357.251157
-84.605225,200,1357.563262
-108.84417,200,1357.867164
-109.316069,200,1358.178442
-92.607788,200,1358.55556
-89.990505,200,1358.864712
-94.267743,200,1359.164007
-105.985408,200,1359.470801
-90.573118,200,1359.767862
-111.758672,200,1360.080103
-97.367197,200,1360.382709
-89.434657,200,1360.692814
-108.751421,200,1360.994334
-98.965084,200,1361.30608
-92.192675,200,1361.597454
-115.418229,200,1361.904936
-105.918011,200,1362.19964
-102.591878,200,1362.517936
-84.458556,200,1362.829253
-119.594343,200,1363.147694
-89.541781,200,1363.468536
-37.739259,200,1363.80537
-61.773554,200,1364.119821
-97.334338,200,1364.433322
-106.988345,200,1364.72418
-33.728889,200,1365.068915
-108.436371,200,1365.36715
-92.332413,200,1365.691831
-74.173192,200,1366.036268
-106.862251,200,1366.339736
-92.494329,200,1366.651662
-97.801909,200,1366.971168
-84.747585,200,1367.278224
-99.149609,200,1367.604604
-89.238515,200,1367.875694
-90.039371,200,1368.167037
-92.79533,200,1368.436178
-94.041485,200,1368.73401
-78.038467,200,1369.047754
-88.93698,200,1369.343854
-87.870423,200,1369.635657
-84.752258,200,1369.939679
-97.00604,200,1370.237452
-97.112825,200,1370.55065
-98.349246,200,1370.838839
-102.702203,200,1371.152926
-102.218191,200,1371.45215
-97.50521,200,1371.754395
-90.604416,200,1372.059252
-99.429677,200,1372.370369
-101.971719,200,1372.664007
-97.955586,200,1372.962548
-95.630948,200,1373.255869
-97.570432,200,1373.560702
-92.914265,200,1373.860031
-103.999055,200,1374.157881
-97.851861,200,1374.451713
-96.364649,200,1374.750967
-90.926915,200,1375.046284
-87.280608,200,1375.354615
-89.42444,200,1375.697416
-96.463684,200,1375.998323
-88.078656,200,1376.29093
-85.894097,200,1376.597098
-88.188422,200,1376.884093
-85.558472,200,1377.184936
-87.445684,200,1377.465836
-85.608205,200,1377.74584
-101.370178,200,1378.020135
-84.291795,200,1378.322598
-93.453707,200,1378.609337
-100.645475,200,1378.896664
-89.136082,200,1379.205548
-77.696479,200,1379.507089
-62.663722,200,1379.806368
-88.396047,200,1380.29281
-74.67624,200,1380.600179
-98.376965,200,1380.900848
-78.821162,200,1381.221166
-94.052258,200,1381.533947
-105.691785,200,1381.828334
-74.897096,200,1382.154598
-85.726798,200,1382.463849
-93.133065,200,1382.808016
-80.472312,200,1383.129393
-87.226917,200,1383.42853
-97.873508,200,1383.724741
-85.127055,200,1384.027707
-87.811953,200,1384.326484
-86.335749,200,1384.632391
-99.006935,200,1384.939856
-91.420913,200,1385.28609
-83.850126,200,1385.599708
-98.475726,200,1385.922609
-81.36743,200,1386.236111
-93.0085,200,1386.561301
-90.217725,200,1386.885383
-92.784533,200,1387.213297
-95.357505,200,1387.536426
-97.332295,200,1387.872547
